supplier,month,bnf_name,bnf_code,total_items,total_cost
EMIS,2018-09-01,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,1,106.99702
EMIS,2018-09-01,Rituximab_I/V Inf 10mg/ml 10ml Vl,0802030F0AAABAB,1,145.93754
EMIS,2018-09-01,Gelaspan_Ecobag I/V Inf 4% 500ml,0902022I0BFAAAA,1,110.42273
EMIS,2018-09-01,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,5,859.23991
EMIS,2018-09-01,Etanercept_Inj 50mg/1ml Pfs,1001030D0AAACAC,1,663.4022
EMIS,2018-09-01,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,8,293.02986
EMIS,2018-09-01,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,51,304.83603000000005
EMIS,2018-09-01,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,10,343.54026000000005
EMIS,2018-09-01,Toradol_Inj 30mg/ml 1ml Amp,1501042E0BBAAAA,1,44.77034
EMIS,2018-09-01,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,62,2967.38505
EMIS,2018-09-01,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,4,52.61251
EMIS,2018-10-01,Omeprazole_I/V Inf 40mg Vl,0103050P0AAAVAV,2,289.55593
EMIS,2018-10-01,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,4,763.4188499999999
EMIS,2018-10-01,Labetalol HCl_Inj 5mg/ml 20ml Amp,0204000I0AAAAAA,1,637.02521
EMIS,2018-10-01,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,2,313.27106
EMIS,2018-10-01,"Adren_Inj 1/10,000 10ml Pfs",0207030A0AAABAB,1,33.79103
EMIS,2018-10-01,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,38,738.36403
EMIS,2018-10-01,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,45,3266.47472
EMIS,2018-10-01,Zuclopenth Acet_Inj 50mg/ml 1ml Amp,040201010AAAAAA,4,85.61488
EMIS,2018-10-01,Clopixol Acuphase_Inj 50mg/ml 1ml Amp,040201010BBAAAA,1,44.9454
EMIS,2018-10-01,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1329,26595.529969999985
EMIS,2018-10-01,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,110,7072.48662
EMIS,2018-10-01,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,138,34128.71246
EMIS,2018-10-01,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,17,3899.0959500000004
EMIS,2018-10-01,Botulinum A Toxin_Inj Pdr 100u Vl,0409030B0AAAEAE,4,890.07943
EMIS,2018-10-01,Botulinum A Toxin_Inj Pdr 200u Vl,0409030B0AAAGAG,2,513.01458
EMIS,2018-10-01,Botox_Inj 100u Vl,0409030B0BCAAAE,2,641.2620199999999
EMIS,2018-10-01,Botox_Inj Pdr 200u Vl,0409030B0BCACAG,1,256.49489
EMIS,2018-10-01,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,4,195.77592
EMIS,2018-10-01,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,3,609.72295
EMIS,2018-10-01,Temocillin Sod_Inj 1g Vl,0501012U0AAABAB,1,283.41884
EMIS,2018-10-01,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,10,208.61113999999998
EMIS,2018-10-01,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,3,83.73619
EMIS,2018-10-01,Cefotaxime Sod_Inj 500mg Vl,0501021D0AAAAAA,1,5.56791
EMIS,2018-10-01,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,10,42.427730000000004
EMIS,2018-10-01,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,17,1635.91305
EMIS,2018-10-01,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,22,2883.66878
EMIS,2018-10-01,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,1,489.41897
EMIS,2018-10-01,Ceftazidime Pentahyd_Inj 2g Vl,0501021H0AAACAC,1,18.10602
EMIS,2018-10-01,Cefuroxime Sod_Inj 750mg Vl,0501021J0AAABAB,1,11.805
EMIS,2018-10-01,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,9,2519.70045
EMIS,2018-10-01,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,8,2525.97994
EMIS,2018-10-01,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,21,1372.48841
EMIS,2018-10-01,Clarithromycin_I/V Inf 500mg Vl,0501050B0AAACAC,3,219.26112
EMIS,2018-10-01,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,214,21693.00478
EMIS,2018-10-01,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,5,1182.31412
EMIS,2018-10-01,Vancomycin HCl_I/V Inf 1g Vl,0501070U0AAAFAF,4,359.74354999999997
EMIS,2018-10-01,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,2,324.73374
EMIS,2018-10-01,Abacavir/Lamivudine_Tab 600mg/300mg,0503010Z0AAAAAA,1,263.96828
EMIS,2018-10-01,Tolvaptan_Tab 15mg,0605020Y0AAAAAA,5,3465.15575
EMIS,2018-10-01,Tolvaptan_Tab 30mg,0605020Y0AAABAB,1,277.3199
EMIS,2018-10-01,Zoledronic Acid_I/V Inf 40mcg/ml 100ml,0606020V0AAADAD,1,139.21006
EMIS,2018-10-01,Zoledronic Acid_I/V Inf 50mcg/ml 100mlVl,0606020V0AAAFAF,1,235.33068
EMIS,2018-10-01,Alprostadil_S/Pack Inj 20mcg Cart,0704050B0AABLBL,21,1002.4964300000001
EMIS,2018-10-01,Alprostadil_S/Pack Inj 10mcg Cart,0704050B0AABMBM,21,841.0858799999999
EMIS,2018-10-01,Alprostadil_S/Pack Inj 40mcg Cart,0704050B0AABNBN,32,1717.06356
EMIS,2018-10-01,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,14,432.97959
EMIS,2018-10-01,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,53,1327.54326
EMIS,2018-10-01,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,21,747.87906
EMIS,2018-10-01,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,1,107.0162
EMIS,2018-10-01,Rituximab_I/V Inf 10mg/ml 10ml Vl,0802030F0AAABAB,2,648.2219
EMIS,2018-10-01,Gelaspan_Ecobag I/V Inf 4% 500ml,0902022I0BFAAAA,1,110.44254
EMIS,2018-10-01,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,4,543.00807
EMIS,2018-10-01,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,8,480.26617999999996
EMIS,2018-10-01,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,60,400.37401
EMIS,2018-10-01,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,10,196.39886
EMIS,2018-10-01,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,67,2590.2938799999997
EMIS,2018-10-01,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,2,13.32794
EMIS,2018-11-01,Omeprazole_I/V Inf 40mg Vl,0103050P0AAAVAV,2,289.48007
EMIS,2018-11-01,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,2,149.4427
EMIS,2018-11-01,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,38,626.4904200000001
EMIS,2018-11-01,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,32,2726.7405200000003
EMIS,2018-11-01,Zuclopenth Acet_Inj 50mg/ml 1ml Amp,040201010AAAAAA,6,126.04830000000001
EMIS,2018-11-01,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1262,23281.610230000006
EMIS,2018-11-01,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,131,8320.983949999998
EMIS,2018-11-01,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,144,31530.978070000005
EMIS,2018-11-01,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,28,6544.17532
EMIS,2018-11-01,Botox_Inj 100u Vl,0409030B0BCAAAE,3,384.6663199999999
EMIS,2018-11-01,Botox_Inj Pdr 200u Vl,0409030B0BCACAG,4,1538.60329
EMIS,2018-11-01,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,1,22.74206
EMIS,2018-11-01,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,2,136.60276
EMIS,2018-11-01,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,9,155.97212
EMIS,2018-11-01,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,1,53.68946
EMIS,2018-11-01,Piperacillin/Tazobactam_I/VInf 4g/0.5gVl,0501014S0AAABAB,2,426.69301
EMIS,2018-11-01,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,1,3.24709
EMIS,2018-11-01,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,10,44.6308
EMIS,2018-11-01,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,28,1493.31746
EMIS,2018-11-01,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,36,6904.548379999999
EMIS,2018-11-01,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,1,77.37362
EMIS,2018-11-01,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,4,1100.16518
EMIS,2018-11-01,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,1,659.7921
EMIS,2018-11-01,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,5,1145.2194
EMIS,2018-11-01,Amikacin_Inj 250mg/ml 2ml Vl,0501040C0AAAAAA,1,623.55452
EMIS,2018-11-01,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,26,1673.3595300000002
EMIS,2018-11-01,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,209,21395.168949999996
EMIS,2018-11-01,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,7,827.632
EMIS,2018-11-01,Vancomycin HCl_I/V Inf 1g Vl,0501070U0AAAFAF,2,116.09245
EMIS,2018-11-01,Isavuconazole_Cap 100mg,0502010E0AAAAAA,3,715.16184
EMIS,2018-11-01,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,3,957.10436
EMIS,2018-11-01,Efavirenz_Tab 600mg,0503010D0AAADAD,1,185.81114
EMIS,2018-11-01,Abacavir/Lamivudine_Tab 600mg/300mg,0503010Z0AAAAAA,2,527.79824
EMIS,2018-11-01,Tolvaptan_Tab 15mg,0605020Y0AAAAAA,2,1385.69914
EMIS,2018-11-01,Zoledronic Acid_I/V Inf 50mcg/ml 100mlVl,0606020V0AAAFAF,1,247.45955
EMIS,2018-11-01,Alprostadil_S/Pack Inj 20mcg Cart,0704050B0AABLBL,20,979.46711
EMIS,2018-11-01,Alprostadil_S/Pack Inj 10mcg Cart,0704050B0AABMBM,10,392.43205
EMIS,2018-11-01,Alprostadil_S/Pack Inj 40mcg Cart,0704050B0AABNBN,33,2021.0584600000002
EMIS,2018-11-01,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,21,637.99036
EMIS,2018-11-01,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,39,1121.4434300000003
EMIS,2018-11-01,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,23,1190.5252
EMIS,2018-11-01,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,2,113.78033
EMIS,2018-11-01,Gelaspan_Ecobag I/V Inf 4% 500ml,0902022I0BFAAAA,2,220.82722
EMIS,2018-11-01,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,5,671.4013600000001
EMIS,2018-11-01,Etanercept_Inj 50mg/1ml Pfs,1001030D0AAACAC,1,663.3474
EMIS,2018-11-01,Etanercept_Inj 25mg/0.5ml Pfs,1001030D0AAADAD,1,83.03391
EMIS,2018-11-01,Etanercept_Inj 50mg/ml 1ml Pf Pen,1001030D0AAAEAE,1,165.94615
EMIS,2018-11-01,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,8,309.27825
EMIS,2018-11-01,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,46,270.04742
EMIS,2018-11-01,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,9,309.96275
EMIS,2018-11-01,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,62,3038.97711
EMIS,2018-11-01,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,4,35.48414
EMIS,2018-12-01,Omeprazole_I/V Inf 40mg Vl,0103050P0AAAVAV,1,144.80868
EMIS,2018-12-01,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,2,213.04241
EMIS,2018-12-01,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,2,313.33748
EMIS,2018-12-01,"Adren_Inj 1/10,000 10ml Pfs",0207030A0AAABAB,1,31.89543
EMIS,2018-12-01,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,38,1660.33915
EMIS,2018-12-01,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,37,4248.75653
EMIS,2018-12-01,Zuclopenth Acet_Inj 50mg/ml 1ml Amp,040201010AAAAAA,5,94.63946999999999
EMIS,2018-12-01,Clopixol Acuphase_Inj 50mg/ml 1ml Amp,040201010BBAAAA,1,44.95494
EMIS,2018-12-01,Ondemet_Tab 8mg,0406000S0BCADAC,1,100.92427
EMIS,2018-12-01,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1353,26840.259799999978
EMIS,2018-12-01,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,121,6973.186669999998
EMIS,2018-12-01,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,137,32703.725010000002
EMIS,2018-12-01,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,35,11120.472469999999
EMIS,2018-12-01,Botox_Inj 100u Vl,0409030B0BCAAAE,1,128.28705
EMIS,2018-12-01,Botox_Inj Pdr 200u Vl,0409030B0BCACAG,2,769.67273
EMIS,2018-12-01,Fluclox Sod_Inj 250mg Vl,0501012G0AAACAC,2,34.135459999999995
EMIS,2018-12-01,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,2,136.46744999999999
EMIS,2018-12-01,Temocillin Sod_Inj 1g Vl,0501012U0AAABAB,2,472.46907
EMIS,2018-12-01,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,8,117.68526
EMIS,2018-12-01,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,2,28.7014
EMIS,2018-12-01,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,3,41.65984
EMIS,2018-12-01,Piperacillin/Tazobactam_I/VInf2g/0.25gVl,0501014S0AAAAAA,1,298.23705
EMIS,2018-12-01,Cefotaxime Sod_Inj 500mg Vl,0501021D0AAAAAA,1,2.78454
EMIS,2018-12-01,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,12,53.59964
EMIS,2018-12-01,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,18,1129.45467
EMIS,2018-12-01,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,36,4504.483260000001
EMIS,2018-12-01,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,1,102.8992
EMIS,2018-12-01,Ceftazidime Pentahyd_Inj 2g Vl,0501021H0AAACAC,1,36.10727
EMIS,2018-12-01,Cefuroxime Sod_Inj 750mg Vl,0501021J0AAABAB,1,2.33902
EMIS,2018-12-01,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,8,2484.4826000000003
EMIS,2018-12-01,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,9,4406.65228
EMIS,2018-12-01,Amikacin_Inj 250mg/ml 2ml Vl,0501040C0AAAAAA,1,334.15766
EMIS,2018-12-01,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,23,1191.14145
EMIS,2018-12-01,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,229,22236.942679999993
EMIS,2018-12-01,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,4,667.2799
EMIS,2018-12-01,Vancomycin HCl_I/V Inf 1g Vl,0501070U0AAAFAF,2,209.06559
EMIS,2018-12-01,Anidulafungin_I/V Inf Pdr 100mg Vl,0502040A0AAABAB,1,1587.14672
EMIS,2018-12-01,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,3,480.35754000000003
EMIS,2018-12-01,Abacavir/Lamivudine_Tab 600mg/300mg,0503010Z0AAAAAA,1,9.37565
EMIS,2018-12-01,Tolvaptan_Tab 15mg,0605020Y0AAAAAA,10,7234.47495
EMIS,2018-12-01,Tolvaptan_Tab 30mg,0605020Y0AAABAB,1,277.37872
EMIS,2018-12-01,Zoledronic Acid_I/V Inf 40mcg/ml 100ml,0606020V0AAADAD,5,696.19796
EMIS,2018-12-01,Zoledronic Acid_I/V Inf 50mcg/ml 100mlVl,0606020V0AAAFAF,1,247.57691
EMIS,2018-12-01,Alprostadil_S/Pack Inj 20mcg Cart,0704050B0AABLBL,30,1435.7060900000001
EMIS,2018-12-01,Alprostadil_S/Pack Inj 10mcg Cart,0704050B0AABMBM,10,411.30237999999997
EMIS,2018-12-01,Alprostadil_S/Pack Inj 40mcg Cart,0704050B0AABNBN,33,2077.39205
EMIS,2018-12-01,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,23,775.0077799999999
EMIS,2018-12-01,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,13,523.4825199999999
EMIS,2018-12-01,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,21,1108.02676
EMIS,2018-12-01,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,2,214.07777
EMIS,2018-12-01,Gelaspan_Ecobag I/V Inf 4% 500ml,0902022I0BFAAAA,2,276.15873
EMIS,2018-12-01,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,6,818.02054
EMIS,2018-12-01,Etanercept_Inj 50mg/1ml Pfs,1001030D0AAACAC,1,166.02481
EMIS,2018-12-01,Etanercept_Inj 25mg/0.5ml Pfs,1001030D0AAADAD,1,166.02481
EMIS,2018-12-01,Etanercept_Inj 50mg/ml 1ml Pf Pen,1001030D0AAAEAE,1,166.02481
EMIS,2018-12-01,Etanercept_Inj 10mg Vl + Dil,1001030D0AAAFAF,3,99.92184
EMIS,2018-12-01,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,9,553.6418
EMIS,2018-12-01,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,63,415.1836699999999
EMIS,2018-12-01,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,12,684.49375
EMIS,2018-12-01,Toradol_Inj 30mg/ml 1ml Amp,1501042E0BBAAAA,2,89.57573
EMIS,2018-12-01,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,66,2646.69688
EMIS,2018-12-01,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,5,70.88014000000001
EMIS,2019-01-01,Omeprazole_I/V Inf 40mg Vl,0103050P0AAAVAV,5,880.28735
EMIS,2019-01-01,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,1,41.77905
EMIS,2019-01-01,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,156.66307
EMIS,2019-01-01,"Adren_Inj 1/10,000 10ml Pfs",0207030A0AAABAB,1,31.89427
EMIS,2019-01-01,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,38,1055.86479
EMIS,2019-01-01,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,44,2452.17486
EMIS,2019-01-01,Zuclopenth Acet_Inj 50mg/ml 1ml Amp,040201010AAAAAA,4,40.78899
EMIS,2019-01-01,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1304,25968.686279999984
EMIS,2019-01-01,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,166,9127.43243
EMIS,2019-01-01,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,126,26755.75721
EMIS,2019-01-01,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,14,5719.309399999999
EMIS,2019-01-01,Botulinum A Toxin_Inj Pdr 100u Vl,0409030B0AAAEAE,3,377.14361999999994
EMIS,2019-01-01,Botox_Inj 100u Vl,0409030B0BCAAAE,1,384.82244
EMIS,2019-01-01,Fluclox Sod_Inj 250mg Vl,0501012G0AAACAC,4,351.26068
EMIS,2019-01-01,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,3,56.01169
EMIS,2019-01-01,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,1,38.42532
EMIS,2019-01-01,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,6,107.99421
EMIS,2019-01-01,Co-Amoxiclav_Inj 500mg/100mg Vl,0501013K0AAAEAE,1,58.19588
EMIS,2019-01-01,Piperacillin/Tazobactam_I/VInf 4g/0.5gVl,0501014S0AAABAB,1,131.57734
EMIS,2019-01-01,Cefotaxime Sod_Inj 500mg Vl,0501021D0AAAAAA,1,4.17666
EMIS,2019-01-01,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,1,3.24852
EMIS,2019-01-01,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,11,49.13021
EMIS,2019-01-01,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,36,1689.73695
EMIS,2019-01-01,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,29,4130.3817899999995
EMIS,2019-01-01,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,2,150.83640000000003
EMIS,2019-01-01,Ceftazidime Pentahyd_Inj 2g Vl,0501021H0AAACAC,3,762.5826999999999
EMIS,2019-01-01,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,10,2380.0642900000003
EMIS,2019-01-01,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,1,693.21599
EMIS,2019-01-01,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,5,793.21064
EMIS,2019-01-01,Amikacin_Inj 250mg/ml 2ml Vl,0501040C0AAAAAA,1,668.27875
EMIS,2019-01-01,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,29,1675.5832799999998
EMIS,2019-01-01,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,230,22571.10335000001
EMIS,2019-01-01,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,3,525.80503
EMIS,2019-01-01,Vancomycin HCl_I/V Inf 1g Vl,0501070U0AAAFAF,3,182.18619
EMIS,2019-01-01,Posaconazole_Oral Susp 200mg/5ml,0502010A0AAAAAA,1,455.91856
EMIS,2019-01-01,Isavuconazole_Cap 100mg,0502010E0AAAAAA,1,79.45873
EMIS,2019-01-01,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,1,176.36047
EMIS,2019-01-01,Abacavir/Lamivudine_Tab 600mg/300mg,0503010Z0AAAAAA,1,264.01474
EMIS,2019-01-01,Tolvaptan_Tab 15mg,0605020Y0AAAAAA,6,8595.21924
EMIS,2019-01-01,Zoledronic Acid_I/V Inf 40mcg/ml 100ml,0606020V0AAADAD,1,161.64004
EMIS,2019-01-01,Alprostadil_S/Pack Inj 20mcg Cart,0704050B0AABLBL,18,660.94717
EMIS,2019-01-01,Alprostadil_S/Pack Inj 10mcg Cart,0704050B0AABMBM,10,355.21184
EMIS,2019-01-01,Alprostadil_S/Pack Inj 40mcg Cart,0704050B0AABNBN,31,2021.8691900000001
EMIS,2019-01-01,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,25,1253.3409000000001
EMIS,2019-01-01,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,22,803.91615
EMIS,2019-01-01,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,21,886.4934900000001
EMIS,2019-01-01,Rituximab_I/V Inf 10mg/ml 10ml Vl,0802030F0AAABAB,1,145.98938
EMIS,2019-01-01,Gelaspan_Ecobag I/V Inf 4% 500ml,0902022I0BFAAAA,1,110.46198
EMIS,2019-01-01,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,4,483.63300000000004
EMIS,2019-01-01,Etanercept_Inj 50mg/1ml Pfs,1001030D0AAACAC,1,663.63802
EMIS,2019-01-01,Etanercept_Inj 50mg/ml 1ml Pf Pen,1001030D0AAAEAE,1,166.0188
EMIS,2019-01-01,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,9,325.70581999999996
EMIS,2019-01-01,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,55,385.05756999999994
EMIS,2019-01-01,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,8,367.79419
EMIS,2019-01-01,Alfentanil HCl_Inj 5mg/ml 1ml Amp,1501043A0AAADAD,73,3761.8162
EMIS,2019-02-01,Omeprazole_I/V Inf 40mg Vl,0103050P0AAAVAV,2,90.14735999999999
EMIS,2019-02-01,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,1,167.15159
EMIS,2019-02-01,Metoprolol Tart_Inj 1mg/ml 5ml Amp,0204000K0AAAAAA,1,156.74272
EMIS,2019-02-01,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,28,821.16026
EMIS,2019-02-01,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,25,4108.06107
EMIS,2019-02-01,Zuclopenth Acet_Inj 50mg/ml 1ml Amp,040201010AAAAAA,4,45.30409
EMIS,2019-02-01,Clopixol Acuphase_Inj 50mg/ml 1ml Amp,040201010BBAAAA,2,44.97618
EMIS,2019-02-01,Oxycodone HCl_Inj 10mg/ml 1ml Amp,0407020ADAAALAL,1271,24424.24688999998
EMIS,2019-02-01,Oxycodone HCl_Inj 10mg/ml 2ml Amp,0407020ADAAAMAM,124,7387.671490000001
EMIS,2019-02-01,Oxycodone HCl_Inj 50mg/ml 1ml Amp,0407020ADAAANAN,97,18905.19384
EMIS,2019-02-01,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,16,7980.3163700000005
EMIS,2019-02-01,Botulinum A Toxin_Inj Pdr 100u Vl,0409030B0AAAEAE,8,2310.1341300000004
EMIS,2019-02-01,Botox_Inj 100u Vl,0409030B0BCAAAE,1,128.34767
